* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 35, 1, 1
14535, taiga, minecraft:old_growth_spruce_taiga, CREATURE, tameablebeasts:crested_gecko, 20, 1, 4
14536, taiga, minecraft:old_growth_spruce_taiga, CREATURE, forbidden_arcanus:lost_soul, 20, 1, 3
14537, taiga, minecraft:old_growth_spruce_taiga, CREATURE, tameablebeasts:giant_roly_poly, 20, 1, 4
14538, taiga, minecraft:old_growth_spruce_taiga, CREATURE, species:treeper, 20, 1, 1
14539, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
14540, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 20, 2, 4
14541, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:crow, 5, 3, 5
14542, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:banana_slug, 20, 2, 3
14543, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:blue_jay, 20, 2, 4
14544, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:drygmy, 20, 1, 2
14545, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:gift_starby, 20, 1, 1
14546, taiga, minecraft:old_growth_spruce_taiga, CREATURE, geologicexpansion:duck, 20, 2, 4
14547, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alshanex_familiars:hunter_pet, 20, 2, 2
14548, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:starbuncle, 20, 1, 2
14549, taiga, minecraft:old_growth_spruce_taiga, CREATURE, born_in_chaos_v1:thornshell_crab, 5, 1, 1
14550, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
14551, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 20, 8, 8
14552, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, caverns_and_chasms:glare, 20, 1, 1
14553, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 4, 2, 3
14554, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:cockroach, 20, 5, 5
14555, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, terramity:blue_fairy, 15, 1, 2
14556, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, terramity:cave_gnome, 5, 1, 3
14557, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, terramity:green_fairy, 5, 2, 3
14558, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, terramity:pink_fairy, 15, 1, 2
14559, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 20, 4, 6
14560, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 5, 4, 6
14561, taiga, minecraft:old_growth_spruce_taiga, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 5, 3, 5
14562, taiga, minecraft:old_growth_spruce_taiga, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14563, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 20, 5, 12
14564, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, fintastic:minnow, 5, 3, 8
14565, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:spider, 20, 4, 4
14566, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:zombie, 20, 4, 4
14567, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:zombie_villager, 20, 1, 1
14568, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:skeleton, 20, 4, 4
14569, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:creeper, 20, 4, 4
14570, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:slime, 20, 4, 4
14571, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:enderman, 15, 1, 4
14572, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:witch, 10, 1, 1
14573, swamp, dreamwoods:old_growth_swampland, MONSTER, minecraft:slime, 20, 1, 1
14574, swamp, dreamwoods:old_growth_swampland, MONSTER, species:bewereager, 10, 1, 2
14575, swamp, dreamwoods:old_growth_swampland, MONSTER, species:cliff_hanger, 10, 1, 1
14576, swamp, dreamwoods:old_growth_swampland, MONSTER, species:ghoul, 12, 1, 1
14577, swamp, dreamwoods:old_growth_swampland, MONSTER, embers:ancient_golem, 8, 1, 1
14578, swamp, dreamwoods:old_growth_swampland, MONSTER, species:limpet, 15, 1, 1
14579, swamp, dreamwoods:old_growth_swampland, MONSTER, species:quake, 20, 1, 1
14580, swamp, dreamwoods:old_growth_swampland, MONSTER, species:wicked, 5, 1, 3
14581, swamp, dreamwoods:old_growth_swampland, MONSTER, mythsandlegends:alp, 20, 1, 1
14582, swamp, dreamwoods:old_growth_swampland, MONSTER, alexsmobs:centipede_head, 35, 1, 1
14583, swamp, dreamwoods:old_growth_swampland, MONSTER, alexsmobs:farseer, 35, 1, 1
14584, swamp, dreamwoods:old_growth_swampland, MONSTER, alexsmobs:murmur, 20, 1, 1
14585, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
14586, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:baby_spider, 5, 3, 5
14587, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
14588, swamp, dreamwoods:old_growth_swampland, MONSTER, quark:stoneling, 5, 1, 1
14589, swamp, dreamwoods:old_growth_swampland, MONSTER, quark:toretoise, 5, 2, 4
14590, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
14591, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
14592, swamp, dreamwoods:old_growth_swampland, MONSTER, ancient_elements:boulder, 20, 1, 1
14593, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:corpse_fly, 5, 1, 3
14594, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:dark_vortex, 5, 1, 1
14595, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:decaying_zombie, 5, 1, 1
14596, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
14597, swamp, dreamwoods:old_growth_swampland, MONSTER, ancient_elements:dig, 10, 1, 1
14598, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
14599, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
14600, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
14601, swamp, dreamwoods:old_growth_swampland, MONSTER, ancient_elements:drimble, 5, 1, 1
14602, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14603, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
14604, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
14605, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14606, swamp, dreamwoods:old_growth_swampland, MONSTER, adamsarsplus:mage, 20, 1, 2
14607, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14608, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:reaper, 10, 1, 1
14609, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:wraith, 10, 1, 1
14610, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:muck_wraith, 20, 1, 1
14611, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:web_spider, 5, 4, 4
14612, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:warlock, 20, 1, 1
14613, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:heretic, 20, 1, 1
14614, swamp, dreamwoods:old_growth_swampland, MONSTER, goety:maverick, 20, 1, 1
14615, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
14616, swamp, dreamwoods:old_growth_swampland, MONSTER, mowziesmobs:grottol, 20, 1, 1
14617, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:mr_pumpkin, 5, 1, 3
14618, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:mrs_pumpkin, 5, 1, 1
14619, swamp, dreamwoods:old_growth_swampland, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
14620, swamp, dreamwoods:old_growth_swampland, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
14621, swamp, dreamwoods:old_growth_swampland, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
14622, swamp, dreamwoods:old_growth_swampland, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
14623, swamp, dreamwoods:old_growth_swampland, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
14624, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
14625, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14626, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
14627, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:restless_spirit, 5, 1, 1
14628, swamp, dreamwoods:old_growth_swampland, MONSTER, ancient_elements:scamp, 20, 1, 1
14629, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:senor_pumpkin, 5, 1, 2
14630, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:siamese_skeletons, 5, 1, 1
14631, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14632, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:skeleton_demoman, 3, 1, 1
14633, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:skeleton_thrasher, 5, 1, 1
14634, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 5 2, 2
14635, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:spirit_guide, 5, 1, 1
14636, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
14637, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
14638, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:swarmer, 5, 1, 1
14639, swamp, dreamwoods:old_growth_swampland, MONSTER, ancient_elements:undead_miner, 20, 1, 2
14640, swamp, dreamwoods:old_growth_swampland, MONSTER, terramity:uvogre, 5, 1, 1
14641, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:zombie_bruiser, 5, 1, 1
14642, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:zombie_clown, 5, 1, 1
14643, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:zombie_fisherman, 5, 1, 1
14644, swamp, dreamwoods:old_growth_swampland, MONSTER, born_in_chaos_v1:zombie_lumberjack, 5, 1, 1
14645, swamp, dreamwoods:old_growth_swampland, CREATURE, minecraft:sheep, 40, 5, 5
14646, swamp, dreamwoods:old_growth_swampland, CREATURE, minecraft:pig, 40, 4, 4
14647, swamp, dreamwoods:old_growth_swampland, CREATURE, minecraft:chicken, 40, 4, 4
14648, swamp, dreamwoods:old_growth_swampland, CREATURE, minecraft:cow, 40, 4, 4
14649, swamp, dreamwoods:old_growth_swampland, CREATURE, minecraft:frog, 20, 2, 5
14650, swamp, dreamwoods:old_growth_swampland, CREATURE, forbidden_arcanus:lost_soul, 20, 1, 3
14651, swamp, dreamwoods:old_growth_swampland, CREATURE, alexsmobs:crocodile, 20, 1, 2
14652, swamp, dreamwoods:old_growth_swampland, CREATURE, alexsmobs:shoebill, 20, 1, 2
14653, swamp, dreamwoods:old_growth_swampland, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
14654, swamp, dreamwoods:old_growth_swampland, CREATURE, alexsmobs:anaconda, 20, 1, 1
14655, swamp, dreamwoods:old_growth_swampland, CREATURE, companions:golden_allay, 20, 1, 1
14656, swamp, dreamwoods:old_growth_swampland, CREATURE, companions:cornelius, 20, 1, 1
14657, swamp, dreamwoods:old_growth_swampland, CREATURE, ars_nouveau:drygmy, 20, 1, 2
14658, swamp, dreamwoods:old_growth_swampland, CREATURE, ghosts:small_ghost, 20, 1, 3
14659, swamp, dreamwoods:old_growth_swampland, CREATURE, ars_nouveau:gift_starby, 20, 1, 1
14660, swamp, dreamwoods:old_growth_swampland, CREATURE, ars_nouveau:starbuncle, 20, 1, 2
14661, swamp, dreamwoods:old_growth_swampland, CREATURE, born_in_chaos_v1:thornshell_crab, 5, 1, 1
14662, swamp, dreamwoods:old_growth_swampland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
14663, swamp, dreamwoods:old_growth_swampland, AMBIENT, minecraft:bat, 20, 8, 8
14664, swamp, dreamwoods:old_growth_swampland, AMBIENT, alexsmobs:fly, 4, 2, 3
14665, swamp, dreamwoods:old_growth_swampland, AMBIENT, alexsmobs:cockroach, 20, 5, 5
14666, swamp, dreamwoods:old_growth_swampland, AMBIENT, terramity:blue_fairy, 15, 1, 2
14667, swamp, dreamwoods:old_growth_swampland, AMBIENT, terramity:cave_gnome, 5, 1, 3
14668, swamp, dreamwoods:old_growth_swampland, AMBIENT, terramity:green_fairy, 5, 2, 3
14669, swamp, dreamwoods:old_growth_swampland, AMBIENT, terramity:pink_fairy, 15, 1, 2
14670, swamp, dreamwoods:old_growth_swampland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 20, 4, 6
14671, swamp, dreamwoods:old_growth_swampland, UNDERGROUND_WATER_CREATURE, species:deepfish, 5, 4, 6
14672, swamp, dreamwoods:old_growth_swampland, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 5, 3, 5
14673, swamp, dreamwoods:old_growth_swampland, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14674, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 20, 5, 12
14675, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, alexsmobs:catfish, 20, 1, 3
14676, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:catfish, 20, 1, 2
14677, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:featherback, 20, 1, 2
14678, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:gourami, 20, 2, 3
14679, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:guppy, 20, 4, 10
14680, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:minnow, 5, 3, 8
14681, swamp, dreamwoods:old_growth_swampland, WATER_AMBIENT, fintastic:pleco, 20, 1, 2
14682, none, ad_astra:orbit, MONSTER, alexsmobs:farseer, 35, 1, 1
14683, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
14684, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:baby_spider, 5, 3, 5
14685, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
14686, none, ad_astra:orbit, MONSTER, quark:stoneling, 5, 1, 1
14687, none, ad_astra:orbit, MONSTER, quark:toretoise, 5, 2, 4
14688, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
14689, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
14690, none, ad_astra:orbit, MONSTER, ancient_elements:boulder, 20, 1, 1
14691, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:corpse_fly, 5, 1, 3
14692, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:dark_vortex, 5, 1, 1
14693, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:decaying_zombie, 5, 1, 1
14694, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
14695, none, ad_astra:orbit, MONSTER, ancient_elements:dig, 10, 1, 1
14696, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
14697, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
14698, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
14699, none, ad_astra:orbit, MONSTER, ancient_elements:drimble, 5, 1, 1
14700, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14701, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
14702, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
14703, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14704, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14705, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
14706, none, ad_astra:orbit, MONSTER, mowziesmobs:grottol, 20, 1, 1
14707, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:mr_pumpkin, 5, 1, 3
14708, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:mrs_pumpkin, 5, 1, 1
14709, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
14710, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14711, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
14712, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:restless_spirit, 5, 1, 1
14713, none, ad_astra:orbit, MONSTER, ancient_elements:scamp, 20, 1, 1
14714, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:senor_pumpkin, 5, 1, 2
14715, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:siamese_skeletons, 5, 1, 1
14716, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14717, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:skeleton_demoman, 3, 1, 1
14718, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:skeleton_thrasher, 5, 1, 1
14719, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 5 2, 2
14720, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:spirit_guide, 5, 1, 1
14721, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
14722, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
14723, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:swarmer, 5, 1, 1
14724, none, ad_astra:orbit, MONSTER, terramity:uvogre, 5, 1, 1
14725, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:zombie_bruiser, 5, 1, 1
14726, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:zombie_clown, 5, 1, 1
14727, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:zombie_fisherman, 5, 1, 1
14728, none, ad_astra:orbit, MONSTER, born_in_chaos_v1:zombie_lumberjack, 5, 1, 1
14729, none, ad_astra:orbit, CREATURE, born_in_chaos_v1:thornshell_crab, 5, 1, 1
14730, none, ad_astra:orbit, AMBIENT, terramity:blue_fairy, 15, 1, 2
14731, none, ad_astra:orbit, AMBIENT, terramity:cave_gnome, 5, 1, 3
14732, none, ad_astra:orbit, AMBIENT, terramity:green_fairy, 5, 2, 3
14733, none, ad_astra:orbit, AMBIENT, terramity:pink_fairy, 15, 1, 2
14734, none, ad_astra:orbit, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 5, 3, 5
14735, none, ad_astra:orbit, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14736, none, blueprint:original_source_marker, MONSTER, alexsmobs:farseer, 35, 1, 1
14737, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
14738, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:baby_spider, 5, 3, 5
14739, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
14740, none, blueprint:original_source_marker, MONSTER, quark:stoneling, 5, 1, 1
14741, none, blueprint:original_source_marker, MONSTER, quark:toretoise, 5, 2, 4
14742, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
14743, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
14744, none, blueprint:original_source_marker, MONSTER, ancient_elements:boulder, 20, 1, 1
14745, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:corpse_fly, 5, 1, 3
14746, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:dark_vortex, 5, 1, 1
14747, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:decaying_zombie, 5, 1, 1
14748, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
14749, none, blueprint:original_source_marker, MONSTER, ancient_elements:dig, 10, 1, 1
14750, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
14751, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
14752, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
14753, none, blueprint:original_source_marker, MONSTER, ancient_elements:drimble, 5, 1, 1
14754, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14755, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
14756, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
14757, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14758, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14759, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
14760, none, blueprint:original_source_marker, MONSTER, mowziesmobs:grottol, 20, 1, 1
14761, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:mr_pumpkin, 5, 1, 3
14762, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:mrs_pumpkin, 5, 1, 1
14763, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
14764, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14765, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
14766, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:restless_spirit, 5, 1, 1
14767, none, blueprint:original_source_marker, MONSTER, ancient_elements:scamp, 20, 1, 1
14768, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:senor_pumpkin, 5, 1, 2
14769, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:siamese_skeletons, 5, 1, 1
14770, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14771, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:skeleton_demoman, 3, 1, 1
14772, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:skeleton_thrasher, 5, 1, 1
14773, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 5 2, 2
14774, none, blueprint:original_source_marker, MONSTER, born_in_chaos_v1:spirit_guide, 5, 1, 1
